artwork.id,artwork.title,year,artwork.medium,movement.era.id,movement.era.name,movement.id,movement.name
20619,Lawn,1965,Lithograph on paper,415,20th century post-1945,437,Pop Art
20408,[no title],1991,Screenprint on paper,415,20th century post-1945,421,Conceptual Art
20255,Untitled C,1958,Etching and aquatint on paper,415,20th century post-1945,420,Cobra
20255,Untitled C,1958,Etching and aquatint on paper,415,20th century post-1945,16648,Situationist International
20409,[no title],1991,Screenprint on paper,415,20th century post-1945,421,Conceptual Art
18886,Abstract,1937,Intaglio print on paper,8,20th century 1900-1945,1688,British Surrealism
18894,Helicopter,1936,Intaglio print on paper,8,20th century 1900-1945,1688,British Surrealism
18964,[no title],1989,Relief print on paper,415,20th century post-1945,4246,Spazialismo
17312,Yellow over Dark Blue,1964,Lithograph on paper,415,20th century post-1945,439,Post Painterly Abstraction
18895,Symbols of Growth,1936,Intaglio print on paper,8,20th century 1900-1945,1688,British Surrealism
19243,[no title],1988,Drypoint on paper,415,20th century post-1945,432,Neue Wilden
4240,Baby Mine,1947,Etching and aquatint on paper,415,20th century post-1945,8454,Art Informel
4240,Baby Mine,1947,Etching and aquatint on paper,415,20th century post-1945,443,Tachisme
12319,Pledge,1968,Lithograph on paper,415,20th century post-1945,437,Pop Art
5858,L10,1957,Lithograph on paper,415,20th century post-1945,8454,Art Informel
9584,Constellations,1959,Etching on paper,8,20th century 1900-1945,320,Surrealism
8211,Outside Kilburn Underground,1984,"Drypoint, etching and aquatint on paper",415,20th century post-1945,1666,School of London
16078,Abstract,1958,Lithograph on paper,415,20th century post-1945,441,St Ives School
4017,Leaves with Bird,1953,Lithograph on paper,415,20th century post-1945,8454,Art Informel
16074,Personage,1950,Engraving on paper,415,20th century post-1945,441,St Ives School
4237,Hostages on a Black Ground,1944,Etching on paper,415,20th century post-1945,8454,Art Informel
4237,Hostages on a Black Ground,1944,Etching on paper,415,20th century post-1945,443,Tachisme
4552,Man Posing,1985,Etching on paper,415,20th century post-1945,1666,School of London
16075,Topsail,1950,Engraving on paper,415,20th century post-1945,441,St Ives School
988,Untitled,1955,Etching and aquatint on paper,415,20th century post-1945,8454,Art Informel
5195,Untitled,1949,Lithograph on paper,415,20th century post-1945,420,Cobra
441,[title not known],1949,Lithograph on paper,415,20th century post-1945,419,British Constructivism
442,[title not known],1949,Lithograph on paper,415,20th century post-1945,419,British Constructivism
444,[title not known],1957,Monotype on paper,415,20th century post-1945,424,Geometry of Fear
7888,Concorde IV (State),1981,Etching and aquatint on paper,415,20th century post-1945,439,Post Painterly Abstraction
4553,Blond Girl,1985,Etching on paper,415,20th century post-1945,1666,School of London
16077,Cliff Figure,1950,Engraving on paper,415,20th century post-1945,441,St Ives School
5859,L36,1957,Lithograph on paper,415,20th century post-1945,8454,Art Informel
15713,Figure with a Boat,1950,Lithograph on paper,8,20th century 1900-1945,312,Neo-Romanticism
4016,Peopling of the Lands,1953,Lithograph on paper,415,20th century post-1945,8454,Art Informel
4238,Dark Landscape,1941,Etching and aquatint on paper,415,20th century post-1945,8454,Art Informel
4014,Gold and Shadow [from 'Land Registry'],1958,Lithograph on paper,415,20th century post-1945,8454,Art Informel
14334,Chaos I,1972,Etching on paper,415,20th century post-1945,17573,Auto-Destructive art
14334,Chaos I,1972,Etching on paper,415,20th century post-1945,434,Nouveau Réalisme
4239,Violet Hostage,1947,Etching on paper,415,20th century post-1945,8454,Art Informel
4239,Violet Hostage,1947,Etching on paper,415,20th century post-1945,443,Tachisme
4712,Composition,1957,Aquatint on paper,415,20th century post-1945,441,St Ives School
4712,Composition,1957,Aquatint on paper,415,20th century post-1945,443,Tachisme
4241,The Executed,1945,Photo-etching on paper,415,20th century post-1945,8454,Art Informel
16076,Abstraction,1950,Engraving on paper,415,20th century post-1945,441,St Ives School
4015,Typist [from 'Matter and Memory'],1944,Lithograph on paper,8,20th century 1900-1945,16669,Art Brut
8234,Untitled (We Will No Longer Be Seen and Not Heard),1985,Lithograph on paper,415,20th century post-1945,421,Conceptual Art
8234,Untitled (We Will No Longer Be Seen and Not Heard),1985,Lithograph on paper,415,20th century post-1945,12081,Feminist Art
443,[title not known],1950,Monotype on paper,415,20th century post-1945,419,British Constructivism
11503,Munich after the Rain,1986,Lithograph on paper,415,20th century post-1945,431,Neo-Expressionism
13653,Etching No. 2,1952,Etching and aquatint on paper,415,20th century post-1945,8454,Art Informel
13653,Etching No. 2,1952,Etching and aquatint on paper,415,20th century post-1945,443,Tachisme
12321,The Razorback Bunch (Etching I),1980,Etching on paper,415,20th century post-1945,437,Pop Art
4018,Inhabited Landscape,1946,Lithograph on paper,8,20th century 1900-1945,16669,Art Brut
7886,Diagonal with Black (State),1981,Etching and aquatint on paper,415,20th century post-1945,439,Post Painterly Abstraction
7887,Concorde II (State),1981,Etching and aquatint on paper,415,20th century post-1945,439,Post Painterly Abstraction
12318,Visitation II,1965,Lithograph on paper,415,20th century post-1945,437,Pop Art
8193,Landscape at Stanton Street,1971,Lithograph on paper,415,20th century post-1945,416,Abstract Expressionism
12320,Bazaar,1984,Etching and lithograph on paper,415,20th century post-1945,437,Pop Art
661,Tachiste I,1956,Lithograph on paper,415,20th century post-1945,443,Tachisme
3895,[no title],1973,Lithograph on paper,415,20th century post-1945,437,Pop Art
3898,[no title],1973,Lithograph on paper,415,20th century post-1945,437,Pop Art
3901,[no title],1973,Lithograph on paper,415,20th century post-1945,437,Pop Art
3896,[no title],1973,Lithograph on paper,415,20th century post-1945,437,Pop Art
3903,[no title],1973,Lithograph on paper,415,20th century post-1945,437,Pop Art
3899,[no title],1973,Lithograph on paper,415,20th century post-1945,437,Pop Art
3894,[no title],1973,Lithograph on paper,415,20th century post-1945,437,Pop Art
3900,[no title],1973,Lithograph on paper,415,20th century post-1945,437,Pop Art
3902,[no title],1973,Lithograph on paper,415,20th century post-1945,437,Pop Art
3897,[no title],1973,Lithograph on paper,415,20th century post-1945,437,Pop Art
106076,"Joseph Beuys, Werke aus der Sammlung Karl Stroher",1970,Print on paper,415,20th century post-1945,423,Fluxus
104920,IDYLLS END IN THUNDERSTORMS,1986,Wall text,415,20th century post-1945,421,Conceptual Art
104921,A LAST WORD: RUDDER,1999,Household paint on wall,415,20th century post-1945,421,Conceptual Art
105941,"Joseph Beuys: A Private Collection. A11 Artforum, Munich.",1990,Print on paper,415,20th century post-1945,436,Performance Art
105919,Joseph Beuys. Eine Aktion in Darmstadt 1967. Hessisches Landesmusuem,1993,Print on paper,415,20th century post-1945,436,Performance Art
105834,"Heraus - Forderung Tier. Städtische Galerie, Karlsruhe",2000,Print on paper,415,20th century post-1945,436,Performance Art
105911,Joseph  Beuys: Manresa. Fotos einer FLUXUS-Demonstration von 1966. Hessisches Landemuseum Darmstadt,1996,Print on paper,415,20th century post-1945,423,Fluxus
98194,Urd Werdande Skuld (The Norns),1983,"Oil paint, shellac, emulsion and fibre on canvas",415,20th century post-1945,432,Neue Wilden
94302,Monument to the Living and the Dead,2006,Butterflies and household gloss paint on 2 canvases,415,20th century post-1945,11857,Young British Artists (YBA)
98214,Untitled,1960,"Steel panel, enamel on paper on 2 canvases, fabric, coal, 3 metal hooks and metal rod",415,20th century post-1945,418,Arte Povera
